dataset,model,method,seed,config_hash,split_hash,initialization_hash,checkpoint_path,metrics_path,reusable,reuse_scope,reason
cifar10,vgg16,cosine,1,7c1542a811568d01631e583f5ab4218b65562f54b73fb5cf82ef65bbc503ab73,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,ea2ff1efdf4d04dd5f4d4323de03ad7af86113adfacef2afd05ba8797ad5384d,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar10_vgg16__main_supplement_20260501_054015\cosine\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,cosine,2,f5d72a213cc976d2095eec5e2885c26fc7578cc8b959c694256a16571e957ffc,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,a7ea398bb613f82dc3672a77a80de783a642570b1692af2bdbef9ff266ae2894,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar10_vgg16__main_supplement_20260501_054015\cosine\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,cosine,3,b6409c6f8471900304c8b179c905fd659577bdd61336390a032326c28f73f099,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,af42771c933da643fff024d0bea5913a8bed2a8234913ff88562048543fb4f19,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar10_vgg16__main_supplement_20260501_054015\cosine\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,cosine,4,dbfc6958f87a62315548c6bb6c5373a3644d0c2ac3038a1ecde320490640dccb,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,25313db631652e33ff529a55e8c0c17e661312228a0a610e62de5cd0eb843a87,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,cosine,5,44981bef871986d81bbddf83abb5da6e7bbd3a7266d9af9be42a42286b4ddff0,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,9dd7b4b03392a5d22d593c891999e302c2f8bf96d1796d22386d1c4227a0d95b,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,plateau,1,196ccd3a538f0c43c8d3daafdacc5fb97077b7484d20609d2dc4ba9c130b1121,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,ea2ff1efdf4d04dd5f4d4323de03ad7af86113adfacef2afd05ba8797ad5384d,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar10_vgg16__main_supplement_20260501_054015\plateau\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,plateau,2,048b3c82c8ad24de5fd3d2ce149d01de6f9bea59151c978fdff5eb29257e7547,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,a7ea398bb613f82dc3672a77a80de783a642570b1692af2bdbef9ff266ae2894,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar10_vgg16__main_supplement_20260501_054015\plateau\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,plateau,3,101c2501a6a5fc6875ab75bcefc681c0688e87c4d9d43393d3f00c753bf6c11e,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,af42771c933da643fff024d0bea5913a8bed2a8234913ff88562048543fb4f19,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar10_vgg16__main_supplement_20260501_054015\plateau\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,plateau,4,0295389de6b6d4ad5af9d8717339a8a50de367abd6cec6cb9ab75c2d5d331e7d,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,25313db631652e33ff529a55e8c0c17e661312228a0a610e62de5cd0eb843a87,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,plateau,5,7b02b7cc30c8c02d1b1b2a115582d278e9aad99dfd142ebd0e8fc4929966efcf,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,9dd7b4b03392a5d22d593c891999e302c2f8bf96d1796d22386d1c4227a0d95b,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability_val_loss_only,1,9775580f5c8cbd97795f0a191d76c0fd436ca8190dc09abe2e1a5a2d09a6596c,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,ea2ff1efdf4d04dd5f4d4323de03ad7af86113adfacef2afd05ba8797ad5384d,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability_val_loss_only,2,458da6e08626c97c9075e45c5c1f6495c2b87fd1c8f8afc99be99e45efc46bf1,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,a7ea398bb613f82dc3672a77a80de783a642570b1692af2bdbef9ff266ae2894,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability_val_loss_only,3,b458b59bbdb36576ad3632434b5facd44f4f645882bb74ec3c3ec656b2fc4b76,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,af42771c933da643fff024d0bea5913a8bed2a8234913ff88562048543fb4f19,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability_val_loss_only,4,d2edb558f6d76f72140a6250656444f98fb9f4c6ce425b0bc409fd247b861c0e,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,25313db631652e33ff529a55e8c0c17e661312228a0a610e62de5cd0eb843a87,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability_val_loss_only,5,2c36558d29829ae95ce28e29678797136f31e2ebe2daf926735ba0ff285a7d8c,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,9dd7b4b03392a5d22d593c891999e302c2f8bf96d1796d22386d1c4227a0d95b,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability,1,6e280aa43beedccabbd462e5f9ea0bc30d4acfe130ed801d1321525d597e08f0,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,ea2ff1efdf4d04dd5f4d4323de03ad7af86113adfacef2afd05ba8797ad5384d,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar10_vgg16__main_supplement_20260501_054015\reliability\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,reliability,2,79ac4d4aab1360a78d157f7f37daaedf389af443c4989d585459b7392b25ff94,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,a7ea398bb613f82dc3672a77a80de783a642570b1692af2bdbef9ff266ae2894,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar10_vgg16__main_supplement_20260501_054015\reliability\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,reliability,3,8d077de2d237a53abb81c62dcfb5eab90b52bef5ef28067106756d719a4f70c2,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,af42771c933da643fff024d0bea5913a8bed2a8234913ff88562048543fb4f19,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar10_vgg16__main_supplement_20260501_054015\reliability\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar10,vgg16,reliability,4,84e8a94556adabcf13aae389f2120e8e2797ebebb34feaff012ead02de4f067d,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,25313db631652e33ff529a55e8c0c17e661312228a0a610e62de5cd0eb843a87,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar10,vgg16,reliability,5,4e527189b7e5082968090119bf9b895b22e1f263f994e89c13409940cb7fd853,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,9dd7b4b03392a5d22d593c891999e302c2f8bf96d1796d22386d1c4227a0d95b,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,step,1,dd094270448c99550a69221092ac402a4d908f8d216b6bf4c0ba4a01967dfdd9,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,3997d07ba80883b133db6778102edcb7ebced8f699b697f76412177c197e78a8,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar100_vgg16__main_supplement_20260501_054015\step\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,step,2,48ed60803304c6802b5c561d76a7a043088736e8f03b2aa37121a0d7ce5ea3c3,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,1e49b7ccf67c09b1ff3fa5779cc0e442335d800061f715f1d98cff4c8e2df3ac,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar100_vgg16__main_supplement_20260501_054015\step\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,step,3,a525c88b2591445746c180c7f902e2b1b80d8b77f460ed85ec6808ba8cd7510d,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,a02709e7e7cbb626e3f36cff44819e58b723caff1890b558d854785271130733,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar100_vgg16__main_supplement_20260501_054015\step\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,step,4,d2cd85b92b14bcd471f358b287027df7ed17a60640025366b0c3a6a7cdff5b08,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,6c1e3903f3998cff9b4016d14d848f4dcb8bead8578883ca374574f2b13762b6,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,step,5,2d70f38ce11e2341f93a70b5cffaee50d76030f89eacdd33c7d7332aacdd9fee,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,321377d1e553cb59505afe51a5175bc06878af92124966068a1269bf5ef19e9d,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,cosine,1,d351ac935fa751bb1a7b3524885707ee3bab1d593cd4f68d88565519b649e698,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,3997d07ba80883b133db6778102edcb7ebced8f699b697f76412177c197e78a8,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar100_vgg16__main_supplement_20260501_054015\cosine\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,cosine,2,21edfbf2d9cae8102c6ac9ce11e675875e3eb6845341a721f1bdea6a80a7e1ce,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,1e49b7ccf67c09b1ff3fa5779cc0e442335d800061f715f1d98cff4c8e2df3ac,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar100_vgg16__main_supplement_20260501_054015\cosine\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,cosine,3,82cb02ede2f99de2fb1349f8b565ff4fc5581c42f1da3f3d5a2a725eaa92f7ba,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,a02709e7e7cbb626e3f36cff44819e58b723caff1890b558d854785271130733,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar100_vgg16__main_supplement_20260501_054015\cosine\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,cosine,4,391ff39663053f60ff9a885c395c1b7c931255b7cc397123110f6ee6281dc65c,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,6c1e3903f3998cff9b4016d14d848f4dcb8bead8578883ca374574f2b13762b6,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,cosine,5,bfc3a244db6aa5d76ba3758751963234facb2b5932ad15aef6dcfffce8834700,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,321377d1e553cb59505afe51a5175bc06878af92124966068a1269bf5ef19e9d,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,plateau,1,802d7cd1147556b5aaebbf6fa3d142bfd9fcdcfbf4c178e8e111a62a56b1b464,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,3997d07ba80883b133db6778102edcb7ebced8f699b697f76412177c197e78a8,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar100_vgg16__main_supplement_20260501_054015\plateau\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,plateau,2,ee6f9d8b8a4309c0d82d8e730f05c4c642f6bcdf2ec4879a04e7202fbe79d1c9,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,1e49b7ccf67c09b1ff3fa5779cc0e442335d800061f715f1d98cff4c8e2df3ac,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar100_vgg16__main_supplement_20260501_054015\plateau\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,plateau,3,2b296447999ff64f5ca6301e3f324b562a23a9d132080ebea022e729cf6ebec1,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,a02709e7e7cbb626e3f36cff44819e58b723caff1890b558d854785271130733,UNRESOLVED,D:\reliable-training-control\results_v2\supp_cifar100_vgg16__main_supplement_20260501_054015\plateau\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,plateau,4,41e31f807a372e07a13f7e2cc62c8483013d303b53fd30558cccdac698ba28c2,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,6c1e3903f3998cff9b4016d14d848f4dcb8bead8578883ca374574f2b13762b6,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,plateau,5,816daf9ffe9e497765d28058b5aecb5282e01aa0b1e050d5f5ba2259faf18f78,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,321377d1e553cb59505afe51a5175bc06878af92124966068a1269bf5ef19e9d,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability_val_loss_only,1,d2dfac3d75f498a3f3a2d139ba88c26cceef1636f59750d1ba6d2117400c5878,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,3997d07ba80883b133db6778102edcb7ebced8f699b697f76412177c197e78a8,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability_val_loss_only,2,2d7b64e01ab50f9a4d49491dcd8f587046800006e16801eb0501d0beb084ee1d,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,1e49b7ccf67c09b1ff3fa5779cc0e442335d800061f715f1d98cff4c8e2df3ac,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability_val_loss_only,3,c4812d2f2ed6e4edd71db3ffe6c42e461c8a6aa5f084a227aaabd6e7d3c4f076,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,a02709e7e7cbb626e3f36cff44819e58b723caff1890b558d854785271130733,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability_val_loss_only,4,954e877484d8cb048400b6249f625994690e25e0ce203fde7917b7818ee7043c,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,6c1e3903f3998cff9b4016d14d848f4dcb8bead8578883ca374574f2b13762b6,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability_val_loss_only,5,aaa3e2068e1ff2477d87e0c96e9a9b35d8975fb55a6da66f8126448f5549b416,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,321377d1e553cb59505afe51a5175bc06878af92124966068a1269bf5ef19e9d,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability,1,a51e9e655b3c08d3911a214c6c7bfa9868cc0561cc043bda69360c5e05cae78e,99b489a075b52c477efc94aeccf17190a6a0f2ee7b00a3a8ce55bf5a9d1636d4,3997d07ba80883b133db6778102edcb7ebced8f699b697f76412177c197e78a8,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar100_vgg16__main_supplement_20260501_054015\reliability\seed_1\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,reliability,2,e3fe1ece2cbbfa87c31b923a4c046ab6b9eabbae62a2461d74109580ed5c0647,6b62938de6bf5c006ed593051f655a3b348a43f3889fc2610a055143b9e74149,1e49b7ccf67c09b1ff3fa5779cc0e442335d800061f715f1d98cff4c8e2df3ac,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar100_vgg16__main_supplement_20260501_054015\reliability\seed_2\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,reliability,3,9e677e2cdc1c91886848411bdc2b4fc9a7069bd4362f34a58db8da38e1047c1d,20f3d61bf4b212604f8dfc2eca191907490af820f7f65b2975157d8ca6a1e043,a02709e7e7cbb626e3f36cff44819e58b723caff1890b558d854785271130733,UNRESOLVED,D:\reliable-training-control\results\main_supplement_20260501_054015\supp_cifar100_vgg16__main_supplement_20260501_054015\reliability\seed_3\summary.json,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (historical artifacts complete)."
cifar100,vgg16,reliability,4,a52c861f95134508209e78624a153ed5f5abbe14715db1a0c784e846c78cb474,a284564687954174b1509d17984e2b25033ab2c451fc02598b53ad32831e3b70,6c1e3903f3998cff9b4016d14d848f4dcb8bead8578883ca374574f2b13762b6,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
cifar100,vgg16,reliability,5,06ef55a38995bf3b0d905be36f2020b01da8e6a3f77db091ca010ce5057823eb,46363a38f57e5cbeec1b92e9403900b1bb59e28178b00d7c537e2a753c4f6125,321377d1e553cb59505afe51a5175bc06878af92124966068a1269bf5ef19e9d,UNRESOLVED,UNRESOLVED,false,none,"Invalidated by corrected protocol: historical validation inherited random training augmentation, and the shared reliability counter made reliability-based stopping unreachable (no completed historical run)."
